3.365728470370076764e+01,-6.013706224483297280e-01,5.501219383304466248e+01,2.183929409393055465e+00,2.467870474284063476e-01,6.926220012163211592e+00,9.145356586320286141e+00,1.368006420866404671e+00,1.829072893893840401e+01,6.232536071621643803e-01,3.366576701716373066e+01,5.913217608824422769e+02,2.123991425916855391e+01,3.670734258700672381e+00,-7.448255001151532495e-02,3.257259803834338641e+01,-1.201702001240153722e-01,6.665960951126626455e+00,2.834379604173994371e-01
3.230697457495532632e+01,-1.425067563305507379e-01,5.390375127446466053e+01,1.991413436817175864e+00,3.764443526874081680e-01,6.271801746227855467e+00,1.005864920806884832e+01,1.332754603385925218e+00,1.541216739870530184e+01,4.975356482102680777e-01,3.162702941894531250e+01,6.545002522707396793e+02,1.949678941697340662e+01,3.723794317502241658e+00,1.451419031395482506e-01,2.707270304027029795e+01,-3.584644188175802049e-02,6.592899469206861873e+00,2.573737257377896326e-02
2.684236270055933460e+01,3.675989065201228367e-01,5.802890705992399489e+01,2.040940998446556964e+00,3.362973815234756025e-01,4.307271407706297239e+00,1.010244963650066019e+01,1.313136722892522812e+00,1.616053017934866531e+01,-1.293466532262754209e-01,2.901302318412716730e+01,7.263412160586221944e+02,1.728713289286830701e+01,3.336444374173879623e+00,-3.467263347302604881e-01,2.869884169925622430e+01,-2.821520519163830606e-02,6.792779878229888268e+00,1.477452502356939486e-02
2.592076896998965552e+01,-4.645412581664660756e-01,5.899043173282704799e+01,2.168038050671841077e+00,1.976514118011044874e-01,3.675208419772749924e+00,9.319614277372403777e+00,1.298621404806650004e+00,1.515418821978528285e+01,-3.231969152320788852e-01,2.519603232542673865e+01,6.631273400104640814e+02,1.589646370886282334e+01,3.422703266143798828e+00,-1.118064711109352460e+00,2.893464720765526366e+01,-7.631350006687583065e-02,6.353824014361905803e+00,-2.148268202255438630e-01
2.408499428000419940e+01,1.009800495791600833e-01,5.964969696280456191e+01,2.226679725153624112e+00,2.763276268482992570e-01,4.101107615055916256e+00,1.047513183589186880e+01,1.376399881018405935e+00,1.416038473055316693e+01,-2.285963360529700006e-01,2.554935148545911971e+01,6.873027197895451081e+02,1.853780974429189854e+01,4.191824898138000854e+00,-2.217307574451828633e-01,2.616829494922096089e+01,-1.370633448656251828e-02,6.249795857929750120e+00,-1.392074979563783788e-01
3.346770710257649739e+01,-8.603883946605044297e-01,5.840374878540779946e+01,2.185800673024168361e+00,8.657165681570767879e-02,3.990631437128029813e+00,9.716265641645952300e+00,1.266496770988811083e+00,1.537963709412989211e+01,-8.950086263945418175e-01,2.183439133384010944e+01,5.233246692752951503e+02,1.507140140776200710e+01,3.622914511767300727e+00,-5.695708926948898077e-01,2.396309204727665332e+01,-1.972268004402179531e-01,3.799056019653100691e+00,-2.985569303062510782e-01
3.650233156576472737e+01,6.852395264672676012e-01,5.533557196445152471e+01,2.224651173294567741e+00,4.259384208272145589e-01,4.266798013624597985e+00,1.015207038087477009e+01,1.438814491716182031e+00,2.053308361989719089e+01,1.223463711151891731e-01,2.808295328755023945e+01,7.752440343406658485e+02,2.083291243511408908e+01,4.096078601979836087e+00,1.064143748359394737e+00,3.119769569668699560e+01,6.082484607626493373e-03,6.589818136324603337e+00,1.946209376121181556e-02
3.622788484389090513e+01,7.530213096869954603e-02,5.670947787262672790e+01,2.363175670490708313e+00,3.153062747289112067e-01,4.906790374489717443e+00,9.640183288858544586e+00,1.438996139397038743e+00,2.221380702524842121e+01,3.842172453767538909e-01,2.914165086888555223e+01,7.590526418663786217e+02,2.030094606239603294e+01,4.162861717290265773e+00,9.364047394801259250e-01,3.445770312919031397e+01,-6.872397259728393881e-02,6.821488870446136943e+00,1.630680777143035665e-01
4.196916703273893035e+01,-6.238372560441700632e-01,4.942766340654723223e+01,2.363398248747903274e+00,2.538423174853700615e-01,6.915703570964384816e+00,8.954903814295493092e+00,1.406844822406470241e+00,2.133998249507621381e+01,1.749831649857923610e+00,3.804781765407986427e+01,6.997550292766869688e+02,2.569591407919198645e+01,3.853591854899244495e+00,7.022405959816798715e-01,3.260377932637412357e+01,-9.150356942094960144e-02,7.007341709606621727e+00,4.705331510937068584e-01
2.809206614502433652e+01,9.177323367469453208e-01,5.561863536279178533e+01,2.028566578059520342e+00,4.805880283138939668e-01,5.354352660549497323e+00,1.118631939929687746e+01,1.276614886686636696e+00,1.307934607578102870e+01,-2.279765891995265761e-02,3.308308216441761118e+01,7.830154154258862036e+02,1.830612692419281728e+01,3.449544151917991908e+00,7.847957909800832299e-01,2.437878297611182177e+01,3.746633745934100507e-02,7.102793561116763854e+00,1.320576767257151118e-01
