4.958270099412554544e+01,-2.864343855008920414e+00,4.047619992955722523e+01,1.898214682925467800e+00,2.399391542315029435e-01,5.586067224498097339e+00,9.270357004052023342e+00,1.280753918393245261e+00,1.531209418522933952e+01,5.950788610704029757e-01,3.243013420971956862e+01,6.902882676969243221e+02,1.515303921091894601e+01,2.780538804722310964e+00,-9.855247712016164119e-01,1.647559693639497880e+01,-5.492280462464778357e-02,5.976345142585810954e+00,-2.511139038144538649e-03
2.452825880496822819e+01,-7.998868389671872636e-01,4.768100406675257119e+01,1.779818372414261551e+00,3.485811300043156757e-01,4.301419919761245048e+00,9.778883421465309311e+00,1.275724695990975377e+00,1.334383645469371515e+01,-6.247249634023445131e-01,2.876534894796518316e+01,8.316997488097339328e+02,1.550056995046948494e+01,2.933840734611193657e+00,-1.380821087680705439e+00,7.881714155280044487e+00,3.976357169457274410e-03,6.921357049738559475e+00,-2.202265812298117298e-01
2.547428463447355895e+01,-8.407808572124315649e-01,4.712868992568625259e+01,1.738540910605744783e+00,2.754589349369250262e-01,5.056612479900350010e+00,9.216269240593515377e+00,1.191628907041221597e+00,1.711860370117664942e+01,-7.251936774363564320e-01,2.926712525708580870e+01,8.792181269196031508e+02,1.435995804483821026e+01,2.689996172663481122e+00,-9.763302240787464781e-01,9.852896395589255008e+00,-3.730314935741692317e-02,7.081444837538673376e+00,-1.422628910450177697e-01
1.446997989551125130e+01,-2.505318063392648065e-01,5.174554829538991640e+01,1.671412912972168874e+00,2.835086461916326295e-01,4.254269345220836662e+00,8.577530886770508900e+00,1.224621540146548782e+00,7.104516677315699802e+00,-9.430192291550744121e-01,2.470839800087802374e+01,7.317967617109444518e+02,1.444918402177240857e+01,3.580724719922845800e+00,-2.138223252698883581e+00,4.230102473646349281e+00,-7.691304751598101834e-03,5.217789075234720464e+00,-4.752942310810676640e-01
1.538858390248294938e+01,1.906073781978925963e+00,5.190693610912034472e+01,1.299627703433701820e+00,3.422783183516671657e-01,5.085418935352384651e+00,7.651575993742585347e+00,1.123110295191737551e+00,1.290555041377753653e+01,-1.651739832582417078e+00,2.713540546710674661e+01,9.249512427271993147e+02,1.483717060819220990e+01,3.589923407138229994e+00,-1.534030707496460977e+00,0.000000000000000000e+00,-4.061767714962766923e-02,6.651558627404084767e+00,-3.564158593387636853e-01
1.961492994083007346e+01,2.047871260940627547e+00,5.282412922665336197e+01,1.639299580717081373e+00,4.294957212172196837e-01,6.460936434556698416e+00,8.958665845312712150e+00,1.095477354259890124e+00,1.731548739962268968e+01,-1.025718898837720383e+00,2.956695825200415939e+01,9.362937475112707943e+02,1.518434408377316736e+01,3.953672004009795238e+00,-3.768637062297386930e-01,6.493656152587946373e+00,7.052797380737917295e-03,7.096838458056702770e+00,-1.062353520678154667e-01
3.164542715284171948e+01,1.624828680435204675e-01,5.818666692261028572e+01,2.401549069061855946e+00,4.596002570596026682e-01,4.621417254807584030e+00,9.575694641046064604e+00,1.285900366751681512e+00,1.264698631498530190e+01,2.042135847194160858e-01,2.649139299198072806e+01,7.680487992152641255e+02,1.491743860436799807e+01,3.890658692180889222e+00,4.291788781423807042e-01,1.791723001768938772e+01,1.278789686755041344e-02,6.149626910419734749e+00,-9.113574083223854871e-02
1.959297627790334317e+01,1.982543445877976984e-01,5.309052385852238842e+01,2.081027084298760599e+00,3.506657221967918181e-01,4.418244797771094134e+00,9.313528568850415468e+00,1.259773928729835513e+00,9.347050089351105484e+00,-5.309055741253309035e-01,2.482029303028238942e+01,7.129150143953738734e+02,1.437891590461844160e+01,3.894188535009350360e+00,-9.233275426101645866e-01,8.985460986582912923e+00,3.204689974458125451e-02,5.812612869474190980e+00,-2.694266878630620088e-01
2.213277862768661564e+01,2.014682533937234565e-01,5.080294981931334064e+01,1.812455896129472777e+00,4.367715456569621346e-01,5.625457923443757835e+00,8.925636918386564034e+00,1.170920675458674953e+00,1.231445360503936115e+01,-8.246587923265628062e-01,2.632972465042959342e+01,8.155538029176642567e+02,1.499504395330604467e+01,3.958554465203124373e+00,-1.101389048302905682e-01,5.515435606796708079e+00,3.915723675981351570e-02,6.559053341972664875e+00,-2.283178545904148704e-01
3.255759449592403598e+01,-8.450518171207367646e-02,5.743237630502642332e+01,2.340840053507254215e+00,4.740789765586870819e-01,6.022641012781019043e+00,9.810325797589593222e+00,1.319287641851380144e+00,1.340157377802737848e+01,5.099477359128605780e-01,2.854049500378309290e+01,8.067830632941582962e+02,1.859783990881292226e+01,3.824688491670366286e+00,8.558874234689712868e-01,1.785256221158752865e+01,7.810676560252734213e-02,6.628250427625571817e+00,3.978407487650292285e-01
2.779397965513291169e+01,-1.356073040734709689e+00,5.040332044809350265e+01,2.100484430633010380e+00,3.720524527678192306e-01,9.249124738151866865e+00,1.041748532505220837e+01,1.146064233542562372e+00,1.671184746043678970e+01,4.818443778020300994e-01,3.330161192576090201e+01,8.224750041249918695e+02,1.517377127389485203e+01,2.952954816984943776e+00,4.040717183335067464e-01,2.075736098592169654e+01,2.947013015474263947e-02,7.199392094112404550e+00,9.309913775972492589e-01
3.527217137923556578e+01,9.229989189389542492e-01,5.605395874269795087e+01,2.462774400182977885e+00,5.179685490204836151e-01,5.439071394540707871e+00,1.015808910365579720e+01,1.418527063467426075e+00,1.393239865506443209e+01,5.009132499573382136e-01,2.847523566866960820e+01,8.113112986291021116e+02,1.927495903375783470e+01,4.119617556895040167e+00,1.959848475321161354e+00,2.542260245361468307e+01,1.309287082440585004e-01,6.510448932237909325e+00,3.943329817053920494e-01
2.206094001174978914e+01,8.495928043168822219e-01,4.582807290072756956e+01,1.727966514926335240e+00,3.659709989401609964e-01,4.444291591251396945e+00,1.083465216318622204e+01,1.329201318799612119e+00,8.326875914177563232e+00,-4.764847556728100675e-01,2.607959158225137841e+01,6.902508259536811011e+02,1.731371672146991259e+01,3.567569953698781493e+00,-5.615862168162985002e-01,1.524021999297456276e+01,1.611779843371182186e-01,5.933455463446408729e+00,1.957970382286776390e-01
1.711330494799579327e+01,-7.716842865701722953e-01,3.869018778159119165e+01,1.430244914383121069e+00,2.492122755133779621e-01,4.328376216063828608e+00,9.699812530893225926e+00,1.244594694242195931e+00,7.497009790051104794e+00,-9.543615535288949570e-01,2.390073142717788457e+01,6.235543185592862301e+02,1.488274531886704111e+01,3.076006558589335693e+00,-1.788287678279444126e+00,1.073461881343843949e+01,9.502811460104025609e-02,5.674328762565503226e+00,7.695999716965090665e-02
2.140833487767569920e+01,-8.159256202012556969e-01,3.802240124242367614e+01,1.447902322098648220e+00,2.871406964559915509e-01,4.796310603044855014e+00,9.646742990367323856e+00,1.239912211840857870e+00,9.242049390022721411e+00,-1.056289335984432309e+00,2.436448766373801789e+01,6.552371336791745762e+02,1.813206729132864581e+01,3.312365521980380034e+00,-1.201025544322864125e+00,1.614125679076490627e+01,1.732547291598740824e-01,6.063992076270878329e+00,3.006575586669311684e-01
3.676268032656085438e+01,-7.937851844060298534e-01,5.548636362548179335e+01,2.410217229852797516e+00,4.647125096834389124e-01,3.909753169267459860e+00,9.590924932093981781e+00,1.323380621974391325e+00,1.445242441526685084e+01,9.156946959328859936e-01,2.801707495705929674e+01,7.697998358103216106e+02,1.523298666226615516e+01,3.661457238543827764e+00,1.885284709932547043e-02,2.087984040779754835e+01,6.105260139392072911e-03,6.579257902929382062e+00,-1.530123147703877640e-01
2.820377947799105200e+01,2.581493879360307608e-01,5.371498454930559774e+01,2.369004003630855060e+00,3.486452207728865105e-01,4.276313764197722911e+00,1.002298651632845505e+01,1.411129985791742092e+00,9.960461584207628505e+00,1.039569752016987481e-01,2.510401179172374597e+01,7.197929063600191739e+02,1.570999010445325084e+01,3.771711323368790669e+00,6.078020950944940798e-02,2.327727087305284925e+01,4.770874029280025574e-02,5.462449362982534140e+00,-1.324385106016525149e-01
2.300648432064100746e+01,-4.790749344943006638e-01,4.886893247182217692e+01,2.075090471391176195e+00,3.457868267254216033e-01,3.291536430488806619e+00,9.447175647324813852e+00,1.263114335750260553e+00,1.033338952475220118e+01,-4.954116238289292262e-01,2.403274512732470569e+01,6.999660170175001213e+02,1.476443046876706511e+01,3.645075119818959930e+00,-7.076662051744945225e-01,1.553411674711166057e+01,-8.459510743765169191e-03,5.704048320710501052e+00,-2.891466479523863709e-01
2.776152053498797301e+01,-4.754887799594996189e-01,4.478275704265904267e+01,1.977665941959556362e+00,3.884134323449046078e-01,4.161249643501038875e+00,9.845406997050199394e+00,1.266552954757210969e+00,1.141729019746457396e+01,-8.197258493383079159e-02,2.649084299842783352e+01,7.034563788216518105e+02,1.488321085696357393e+01,3.635557867500702756e+00,-5.396825728717355997e-01,2.039824929101245843e+01,4.020808894240274212e-02,6.408388270196731185e+00,-1.494573188866409885e-01
2.711866504644745390e+01,-1.014259076892030098e+00,4.872484594614036268e+01,2.097385417401647967e+00,3.840827232304552252e-01,3.380276269088958507e+00,9.251246662135276466e+00,1.299858657558765396e+00,1.234365924013848037e+01,-4.373707947498627902e-01,2.346778235564360671e+01,6.972941805287106263e+02,1.697410888021117970e+01,3.931938714876465735e+00,3.120419579100409124e-01,1.997205049817100075e+01,1.435408571713315054e-02,6.542287413748533176e+00,-1.295234361602547180e-01
2.211688029207709505e+01,-1.307903962249291840e+00,4.390191777276818641e+01,1.884040688468937796e+00,2.779784173531704705e-01,3.562240608190418101e+00,9.043965892401987006e+00,1.260831848665495913e+00,8.349885454069523760e+00,-6.608085307006933418e-01,2.131247837274144530e+01,6.339622944404161444e+02,1.497813842074101132e+01,3.495803645023932926e+00,-1.154528161805098874e+00,1.827842764642136331e+01,-1.181722689412954136e-02,5.684022647787457139e+00,-2.694911093033915406e-01
2.864273676153731785e+01,1.154431597584023805e+00,5.729987848024710217e+01,2.145879025805008222e+00,4.476953487791562325e-01,4.158204167185190592e+00,1.090449355461988290e+01,1.289097123647588994e+00,1.170291373913829247e+01,-5.062920912344419655e-01,2.771174322514375632e+01,7.685848692985848629e+02,1.726547076184037977e+01,3.350205074563359808e+00,3.525175471482434042e-01,2.579154503167912083e+01,5.043313967225500349e-02,6.357770727431183211e+00,4.752430252435137226e-02
2.447932795661351335e+01,2.051354723624530252e-01,5.219225709535913182e+01,1.832333583157534251e+00,3.715679374379697308e-01,3.446809192283160073e+00,1.060520346348503473e+01,1.244248669271474039e+00,1.054611081266395978e+01,-8.703253674468799383e-01,2.445790739137618175e+01,7.120916641659206334e+02,1.778874862805279378e+01,3.032708153683980612e+00,-6.691527222590127888e-01,2.368312407570765288e+01,3.518606732945490922e-02,6.241889723816511193e+00,-1.198378598739839943e-02
3.035674068601994335e+01,6.333559467692589928e-01,5.948006762070154707e+01,2.640508684572183906e+00,4.035448753997822879e-01,4.079394725776425368e+00,9.871549495513411543e+00,1.422051544484050689e+00,1.175336200403784481e+01,3.951609080120474515e-01,2.592360561602824376e+01,7.584767867419637923e+02,1.618831604116264344e+01,3.894518907260278162e+00,1.065305609930706110e+00,2.615776137756207476e+01,2.322688531254996427e-02,5.744750451872730146e+00,-4.446322042566018540e-02
