,action,adaptation,addiction,anticipation,anxiety,arousal,association,attention,autobiographical_memory,balance,belief,categorization,cognitive_control,communication,competition,concept,consciousness,consolidation,context,coordination,decision,decision_making,detection,discrimination,distraction,eating,efficiency,effort,emotion,emotion_regulation,empathy,encoding,episodic_memory,expectancy,expertise,extinction,face_recognition,facial_expression,familiarity,fear,fixation,focus,gaze,goal,hyperactivity,imagery,impulsivity,induction,inference,inhibition,insight,integration,intelligence,intention,interference,judgment,knowledge,language,language_comprehension,learning,listening,localization,loss,maintenance,manipulation,meaning,memory,memory_retrieval,mental_imagery,monitoring,mood,morphology,motor_control,movement,multisensory,naming,navigation,object_recognition,pain,perception,planning,priming,psychosis,reading,reasoning,recall,recognition,rehearsal,reinforcement_learning,response_inhibition,response_selection,retention,retrieval,reward_anticipation,rhythm,risk,rule,salience,search,selective_attention,semantic_memory,sentence_comprehension,skill,sleep,social_cognition,spatial_attention,speech_perception,speech_production,strategy,strength,stress,sustained_attention,task_difficulty,thought,uncertainty,updating,utility,valence,verbal_fluency,visual_attention,visual_perception,word_recognition,working_memory
rh_lateralorbitofrontal,-0.4838252672852394,-0.5527317867816419,0.09644031263446347,0.6379383911367952,0.7095847741140251,0.7972134201549669,0.477351338734665,-0.5298044417802276,0.8908709734603759,0.010883794585269002,0.34715977931196146,-0.199774500177501,0.34503072682661096,-0.18288443946635646,-0.0586210114931717,0.0866281411024252,-0.19557468913228604,0.0903533841036508,0.7336672622115213,-0.5572129988959147,0.9084643369859006,1.2053755695841366,-0.24771482897201105,-0.26528893576874363,0.16493432525850846,1.1648517918643697,-0.40801254720193664,-0.025908733595353683,1.7761068859141507,0.9629930948419537,0.4906765446848862,0.4720063370690873,0.4909639892504881,0.10496718616132435,0.29977897950035803,0.18558026883118361,-0.08429448314710028,-0.04026567496897871,0.46036436110382867,1.0756786911448226,-0.1176184200339474,-0.11123142296231382,-0.41322020609431104,-0.12942766445188142,0.4525148635835827,-0.5912205127837101,0.45406131743884753,0.17902951013612198,-0.2058538161650115,0.16218624131702664,0.023959298358688763,-0.3656849698197198,-0.04102545675761742,-0.29827871223681635,0.3772069270763131,0.09136066003320675,0.1876003438084409,-0.2305914177603004,0.04399350500430476,0.7524813919291207,-0.5951294866985742,-0.37020478232417625,0.5685317399907421,0.23304469376900758,-0.16691174551527052,-0.17105288103082997,0.4050546176614322,0.3557103742697276,-0.23109936058910313,-0.14657601445172572,0.6846679404696594,0.6386355886722139,-0.4047882544139218,-1.1670454399909338,-0.5197203881039589,-0.10028193847605153,-0.030044572253317397,-0.6356192511646478,0.05602563622569204,-0.7221879490336367,-0.4232764776847889,-0.3535048422762607,-0.1915123165203149,-0.47110349513304195,0.5161053067831052,0.45437785944063996,0.1249290850839447,-0.4458670694838284,0.36531226827429364,0.26741547199647436,-0.10273675157438326,-0.030501100404967084,0.7121861412351496,0.622880125545662,-0.23231253234715046,0.34655026935506766,0.293118366322245,0.31277655324794706,-0.2100877728310976,-0.17042200471734337,0.023124582911144217,-0.23574876008775386,0.12716691414646578,0.11715099454235721,0.46702212808687527,-0.535905126234353,-0.6143715397267022,-0.4278234579870248,0.17117050772492495,-0.3288770319856432,0.1620379542105577,-0.09833547854753381,-0.11036593878863998,0.6943755408290911,0.3617194630437349,-0.14430885172259203,-0.009999376895916502,1.2422779688397902,-0.09063616964821508,-0.4347312359548781,-0.19137823004107848,-0.2873593119701822,-0.6645767915586333
rh_parsorbitalis,-0.16109842068750893,-0.39309569396761773,-0.3118195501179521,-0.11081539466508396,-0.1606369479438598,1.3508564485507197,-0.34716440537421644,-0.5687776106889032,0.8396116897341674,0.7326477522560765,0.16815730347302377,-0.17474602406556886,0.9311881880257551,0.015581971326548292,0.03171923934294507,0.029045638196435318,-0.10908328237985251,-0.36859074839397626,1.0496126087622917,-0.32571038030260746,1.0358903723746242,1.109332473374113,-0.6324178066090876,-0.02200655537390576,0.013687618345254792,0.1993718549787943,0.6587508801123665,0.10179999997925952,1.3599695968205174,0.7707677023295597,1.1837808846899576,0.29054580834871224,0.8975811898301267,0.426684041632046,0.17163564087732877,-0.19463615036372253,-0.5830166659728985,-0.14647216864811352,0.06671574965443429,0.820745243715608,-0.4037818985430072,-0.16209763905611338,-0.2389158760382917,0.055408581848526615,-0.02821855428736603,0.011017048791822226,0.3325699026149413,-0.029677659838635885,-0.026655589393997637,0.538972835322292,-0.16646343675830572,-0.33216694122514956,0.2938652556314017,0.615610174019753,0.8248510401565766,0.5914894510703147,0.24217286375538058,0.5174693301809469,0.8500479130378975,0.14403427097032243,0.014445175692015397,0.4280612146834095,-0.04735918262564649,0.7810453917861437,-0.04069818307104433,0.5828364903574474,0.3853553971279912,0.6661244608513355,0.41888122389385873,0.29813502468994,-0.061061892319644796,-0.2544358127948867,0.04633066653894467,-1.0997873422044147,-0.6670008327438627,-0.6512848491627913,0.10935563033645065,-0.7196002828640665,-0.05538304963260165,-0.9174078909686717,0.00493489173992005,-0.40480273290836255,-0.4930786356841105,-0.328803449285973,0.14002471607559214,0.6092621357031998,-0.19956072985012102,-0.03129282828463779,0.20845357377164278,0.4108815761159743,-0.1747882080279696,-0.22076623546885366,0.5822339109568271,0.23959352914408527,-0.100042974086593,-0.1042439622200764,0.9141530763131899,0.17028720782232085,-0.18246391392472852,0.04713958538964677,0.6638394412196768,-0.4780118918471706,0.8461482924097932,-0.32357386123034637,1.0474831908820978,-0.6029121534806976,-0.33768027912060533,-0.2550527078699676,0.9762800136693222,0.013014462437906481,-0.2616334664070028,-0.6227605332375317,0.08001204719505768,-0.0030577417153599745,0.43727077339803133,-0.013127841462282406,-0.4345578390324808,1.1457413255548412,0.10017367586676923,-0.7105980812013308,-0.23494033126372316,-0.08941199201857362,-0.04786673880582603
rh_frontalpole,0.08948597976515323,-0.20167621532746358,-0.16032362192074476,0.3824273323389715,0.19366663160571382,-0.06701799746524456,0.6640518779707923,-0.1494690089070932,0.8824398278535969,-0.045506567010521644,-0.46774377924222504,0.24930144899627704,0.23384282072366364,0.1305601111840782,-0.27964339325324833,0.7705647815306019,-0.31462918582637817,-0.4313339558753028,0.2669395044956837,-0.13602954533290576,0.11121449655974702,0.5263259153613159,-0.38710489875139037,-0.4827054405304237,0.08961774083615598,0.8249833097963196,0.05937835737020729,0.06519117192174372,1.9023160385711477,0.4770010804410546,0.10658364941296884,-1.053825610357893,0.6195870362168602,-0.06521695569853542,0.8249011450324327,0.8583153318382671,0.347294728725007,-0.5292619967968109,0.32735656722178896,0.27134026504560405,-0.3574937622838714,-0.15414720234711668,-0.26155074490582686,0.6504988712749213,0.44649856527836407,-0.3449976478951143,0.3694714171017994,-0.23033927829417122,-0.18064388469697226,-0.5535686115092717,0.06823238339402853,-0.3178069840216558,1.5564374390116915,0.07256751904759262,-0.1155246583659162,-0.545982439974753,0.7705828241352005,-1.1664522264244375,-0.5189026864607466,0.001960324280323718,-0.19014991873383288,0.8548295251745056,1.1524824293730882,-0.32916533664009867,-0.7989890011483628,-0.17026435463630538,-0.06968794808245242,1.4896178987484825,0.05665668062307854,-0.4704669145478102,0.9015392426064032,0.6408213667173202,-0.505050916277003,-0.5044334532961888,0.05421431803511829,-0.45769008770227765,0.13243813955296005,-0.496794983451052,0.5651546981611829,-0.9425259006555372,0.22580420580531416,-0.44772249123327074,-0.6281785113970103,-1.0917504424511326,-0.6381624291314965,2.124875485673316,-0.07269252024709116,-0.3953714536845087,-0.24528577025643186,-0.0949595248470698,-0.45566214339941474,-0.2140214330523851,0.8555801001459392,-0.15898968396504434,-0.4942830995538662,-0.12134232059995802,0.5268869656309886,0.7629656871761643,0.08179933726400988,-0.029001591722369782,0.8955661440386337,-0.4433776535392324,0.6162395919572747,0.34151802600291564,0.9088241477783469,0.008472095513352682,-0.5696682721591763,-0.5985221603039174,-0.2648499170755771,-0.549147639856503,0.5203336318270926,0.49329499241839714,0.02424270034174877,-0.5979916122118253,0.44495856982841797,-0.5475982711092553,-0.20515085743972836,0.4124762611739588,0.4432967650997622,-0.20818073733106865,-0.014577422219243786,-0.41234974967583504,-0.8810901097335094
rh_medialorbitofrontal,-0.3916184761670151,-0.6510307406644807,0.8009607587463989,0.912410772051427,1.2349577390622737,1.5515264793811108,-0.07159145392029194,-0.7180600367943298,1.3665404186459802,0.12602520820167742,0.39516282235707656,-0.7956476471972294,-0.36423920792659836,0.30199078346103836,-0.38700973699919927,0.6517047575847339,0.07206868929020582,0.3288921531868177,0.23123075885400016,-0.04292138923701278,1.4672361095412996,1.8071189124860554,-0.6300856496311605,-0.2954351645443861,0.3748912861827283,0.7617490927828544,-0.525456695191572,-0.3008839564003721,1.765148399885689,1.0186329304069455,0.7182077658186719,-0.5216446853289797,0.3508326023345222,-0.17128247452442202,0.16068946699397557,1.0121522015370377,-0.14598177634383477,0.008354103429393713,0.3972433956682976,1.9453019179067152,-0.47814366912226425,-0.1953565056475862,0.12301786623940553,0.34842633662759226,0.47980554446054713,-0.3324312063603058,0.9686954184178131,-0.14364661180687494,0.2179053747724183,-0.268730955090859,-0.0032836521913199856,-0.3346956588169216,0.023095383688864723,0.43311238773930166,-0.6177073651502171,0.14413986500085046,0.048589212778609545,-1.0481143480158421,-0.2834121414283026,0.4461755160383854,-0.2674975287365729,-0.5785688591810417,0.40959410759182535,-0.053960664670887136,-0.5140635643836058,-0.13888707761701843,-0.24453721402206308,0.863609680398374,-0.03318193373530283,0.14489499942312564,0.673314189906303,-0.02037551891052633,-0.686622333301449,-1.5038366096757936,-0.7709707438468575,-0.6209334086290593,-0.07803886365002388,-0.6199176139345642,1.0808586492614494,-0.7168700436017128,-0.6332136190743549,-0.499583805856117,-0.39832694870548807,-0.9269079683727559,0.13762049066695073,0.6455646253311538,-0.5025117895925001,-0.5364704721868302,0.7242732731353833,-0.2064372060846189,-0.43132125710568076,0.10580211463201729,0.3843070161715938,0.6365898209334038,-0.4175820253121015,0.28883411439346757,-0.02280438339817465,0.8869065091166698,-0.04584641653516621,-0.6160220484278005,0.5732987920753417,-0.3440656594021563,0.23614331006644676,-0.003193646846406351,1.696505074580358,-0.6830099368459365,-0.6636821844133233,-0.29020185803666293,0.23621873487133624,0.09916364894347084,0.743638742833682,-0.055823423108519094,-0.4450515198454162,0.41624794400872267,0.062425489634794086,-0.05158850822099643,0.28807309112306884,1.5533502167167637,-0.18567178160463338,-0.4952122342103441,-0.3298965202712528,-0.5168344888124474,-1.0375467376796896
rh_parstriangularis,0.5910279260757593,-0.4045996492859329,-0.5598382195020297,0.27136565999289275,-0.1714908406276099,0.8113847435901237,-0.6374554904683373,-0.0396306246712089,0.7611063410482427,0.2952468445458119,0.46417039695397183,-0.16115057684732878,0.412009789126862,0.5627539187184926,0.6124887290805043,0.18016818489463632,-0.18678755215561146,-0.42592551911769816,0.7815354440251172,0.20796042058616285,0.4694153547426114,0.09930573441707893,-0.4255233025423267,0.4042889830721775,0.5535587351681176,-0.24049395029982115,0.18030285569551824,0.5199047167579572,1.7841097636605916,0.9746407899142819,2.4939294822138556,0.6766384008081461,0.44481224108495687,0.5624800313288885,0.06375294740831655,0.34871122134991045,0.14199045071073949,-0.24378978990736705,0.09103832373725723,0.1487219508815725,-0.5190668372509091,0.2719425132604736,-0.040059146481681296,-0.14066278481905864,0.11073268532469538,-0.011757731957025,-0.360880771163596,0.572190770968876,0.44914852500908137,0.8214750921469277,-0.5449652469321307,-0.1080034130119119,-0.5375511579059343,0.21190186512275216,1.0931552588690614,0.6741118194286307,1.3132523118214308,1.299772286052614,1.1627006245795175,-0.7321919826582528,0.6269937791001533,-0.5161749640877952,-0.7016352439898083,0.8311004955134481,0.5051372638763031,1.5343144429536981,0.4614556962724119,1.1559978173022856,0.2609317697399465,0.5046738908565999,0.25515703865827655,0.013901213250393573,-0.3649782959534144,-1.4515645695227624,-0.036189966282994306,-0.21521906685449296,-0.0041866702699131396,-0.7080538329584706,1.508208673331135,0.14375769712228192,0.16808848332658866,-0.23420898070383958,-0.4974735441293032,0.5419297198311009,0.0581598036840213,0.3262224059762889,0.34151080255285193,-0.30576493059399884,-0.2437856278029526,0.9379355645540517,0.47806250789765375,0.060787425401254286,1.2596318340919108,0.22977582553261947,0.2677358148005596,-0.8924122253372874,0.5748138148338491,0.1344931204754221,-0.19094049020704024,-0.13352400934731085,0.3017248006992785,0.32968921741641155,0.2807037128725606,-0.7110742117098083,1.1421551841030535,-0.2383210818492349,-0.2277042916896912,0.11345907166547316,0.4702044297821432,-0.3221573471517807,-0.7039507568088651,-0.3972159850199556,0.6134663901667317,-0.06315097326802423,0.1836661463352305,-0.13163649496918356,-0.35636254028171804,1.1884810379281998,-0.4381290133640102,-0.3166444643899008,0.008716909744313741,0.09947863317890034,0.14155892756130156
rh_parsopercularis,0.9215260213468511,0.01195529729237425,-0.6179386921180814,0.12983877939063862,-0.4684779260865245,0.12923471869986292,-0.9108871686665138,0.6066963421831046,-0.09503819188273145,0.18838795209951636,-0.25557151304322107,-0.00919685652148683,0.6517893820924986,0.5900786067095154,0.4610504831171516,-0.7662527542720835,-0.03679730130565673,-0.8205136977374764,0.45914934497111987,0.8494922337614275,0.2474565717519654,-0.09488747837559461,0.2622118852793049,0.9136244617556555,0.06835115160321377,-0.1327115914606283,-0.05740698957830414,0.328624491344434,0.020501285591797962,0.182647193378699,2.2247118383692266,0.19931583608059888,-0.2337586117675643,0.9347035021058423,0.5220795308187522,0.4426367970398269,-0.18968040668766095,0.4024539323964348,-0.041636535284418,0.03955276869484688,-0.47159878967424096,-0.3470547585699652,-0.03217336292777983,-0.0680883952511607,-0.40990775192278395,0.7263562706182076,-0.30947669342665,0.038176084141196026,0.44207705017638943,1.444300254368375,-0.33388632559072207,-0.31524762422490915,-0.7522274511033619,-0.2974006307547727,1.4762004730902276,0.26213570636276406,-0.12232793833379589,1.4893532164336474,0.0232268639209339,-0.32214260830367075,0.6843740809030835,-0.5265239862841038,-1.2315225069712001,0.5674671351185886,0.8089230627196013,1.0144886439914214,0.2533404798421558,-0.2893968487472418,0.48425153431144263,0.7093597436232146,-0.5864302747585772,-0.2706077801471418,0.321462928595347,0.42808486851866484,0.16995190624938994,-0.20794976800731396,-0.4466453690632779,-0.39072514773507105,2.3506973003565843,0.7558913575561185,0.14519541107855527,-0.3757578500295956,-0.41917935421226665,0.47022908731115526,-0.2919487581849269,0.07176303288625017,-0.12399266029311444,0.24388596893790937,-0.3729584730453423,2.1618422696580097,0.6680819568865467,-0.14394146328429652,0.3390524341777559,-0.6760867542905652,0.8675760271323987,-1.0301035298419883,-0.1790736014941574,-0.15616536294710717,-0.09570124739530154,0.25607819105212404,-0.33627499781997544,0.30476190710377843,0.25929811179847173,-0.7382606233739811,0.10561135664850946,-0.09187559607841625,0.12153911819552901,0.8730910783951454,0.1375221925989854,-0.6126087153325189,-1.023029417775508,0.4241239725997983,1.2570823826586721,0.08960592321004465,0.37678572610320704,0.24430268104162087,-0.6603448711318104,0.11719449626934805,-0.21094510834900368,0.011639879803058757,0.15126942798283352,0.11604130598943595,1.1697954702984328
rh_rostralmiddlefrontal,-0.07905453070575848,-0.7969547238576326,-0.18277623773444474,0.3032409266164762,-0.26524797410207135,-0.008682847817990655,-0.12468774966853755,0.218350514621977,0.3329282297793676,-0.07904583787313585,0.5370698880706468,-0.049000373106058405,1.6663605835725424,-0.35106791598569803,0.1529252882817285,-0.1104328490252759,-0.030914420888528058,-0.2875498245509493,0.43112488017481926,0.017809178364929797,0.7193259339783309,0.9053357879130965,0.01256319435359016,-0.43239941460612535,0.2840650114047439,-0.02945696036322928,0.07595174068539629,0.10260855592287049,0.17711379624501128,0.5150281752340702,0.06013435022319791,0.3895451427565328,0.5036763480033486,0.8825221721479852,-0.14140749991554716,0.6016423423195336,-0.3680103219646389,-0.44052204687335317,-0.3044278480852251,-0.3673722282137279,-0.06784751234155934,0.06572314687109208,-0.19024431065031694,0.34785942080729537,-0.22333990243390509,-0.3334381563354011,0.34781004209784905,-0.11464081032004207,0.12681812128770553,1.0903270341551747,-0.2192952522608664,-0.264188555068426,0.20608811382079423,0.3676463092835066,0.8224646157997412,-0.0590746272509212,0.12171711353637378,-0.3781303082570404,-0.32440423305481686,0.31560777830064446,-0.6633615580637507,-0.058830727756683736,-0.28273607473226453,0.9430928948280535,0.3989205887566608,-0.05418196569438255,1.9427929069741985,0.7311725452409579,0.0688358760144645,0.9443975991064733,-0.051809944048316715,-0.657637995616013,-0.21672968381596389,-0.8488131479792448,-0.45368602028142874,-0.5201427593377289,0.35092582863695787,-0.5214355861432559,0.7993221174502918,-1.138168183029692,0.5586460734748485,-0.4200796050516527,-0.4371532864785777,-0.5163145282017851,0.47375289508948387,0.6769608940234952,-0.1415118231756177,0.10034955754007126,-0.01138763704584695,1.5967157034444792,0.674680427972699,0.4619604359461356,1.1508902015340519,-0.211875925928562,-0.2843357241825186,-0.05462322346730469,0.9274822366748052,-0.026566454810114826,-0.19038235508311033,-0.02245321213772059,0.14367858671600917,0.05721950293659945,0.3817064781887331,-0.11715539730644521,0.13501726987430626,-0.26279291071335914,-0.4424269225488812,-0.4626524098485368,0.3587141774415657,-0.06904809112224294,-0.495216461975878,0.04461896559745177,0.518703840133317,0.49780637940189537,0.5795368156951328,0.3921024972198756,-0.17808948900109262,-0.11406440517484372,-0.07187465039071896,-0.07488354943771651,-0.3435403682018959,-0.14505771817903587,2.0513225549461684
rh_superiorfrontal,0.5917301059158113,-0.8068992202116809,0.03343067557423835,0.4811246545187475,-0.08028894853218424,0.5854631158693685,-0.25364427877034357,0.3911965926783823,0.3298684986646134,-0.04209387249644007,0.4219590123280232,-0.3548156813995919,0.7707011561384189,0.0021191607159656263,0.2158926236867246,-0.09365857191379157,0.15470087401094487,-0.2013665091776595,0.15774255028566478,0.4526676224979198,0.5862226224559607,0.6617468196757444,-0.19828901712111693,-0.35561247668719576,0.016726039513204706,-0.07382488387427416,0.13659548537047686,0.24019557337438846,0.5970925116692966,0.6474403093721188,0.7027214883955085,0.09903670899624999,0.2292248482549455,0.6483516559389962,0.13887801942057074,-0.05698325317896251,-0.4808739035137615,-0.45810084602990364,0.012217654161973792,-0.029104895940696145,-0.04445368560905628,-0.1990762205219645,0.03564685156909247,0.5314667018645245,0.0939748187388215,0.3754088800478008,0.03175134541611622,0.4589614376507626,0.16555253982112902,0.5270834547151517,0.041359737029782996,-0.2979883391624929,0.06439087200697649,0.0836884714298191,0.4336029127814557,0.2045996251047242,0.09374782911396143,-0.5624440316366733,-0.23003420699665264,0.009344555857898496,-0.07498403211535187,-0.36646297224226987,-0.17700273218527726,0.8954962029196017,-0.0889506130670767,-0.002544408774609253,0.58351889717647,0.5238869994609358,0.13240427947154687,1.0760625019477856,-0.3429294821851274,-0.31385791552718606,0.3582004783090856,0.35024494062618594,-0.6931522868137109,-0.05217414691638847,0.2932538850763076,-0.682024686783358,1.1680879487427258,-0.7106884408578781,0.5827777250779709,-0.262102576144473,-0.315029997981213,-0.4774968478280644,0.3642750557440999,0.4447753691668822,-0.5518036763950288,0.06241970892739368,0.35356464171967306,0.7607602592022047,0.43766219734399003,0.37556877383808396,0.4086633513652541,-0.0983605076329924,0.03303047369643719,-0.3303771742139065,0.41477539777432076,0.14026317798730956,0.0746764760997132,0.12116849722387533,0.04840727237629876,-0.09360094583178412,0.3028197662233561,-0.36486862054379554,0.611855267265344,-0.06328535943984631,-0.42915457314513983,-0.14449916146077607,0.3472654361432206,-0.4023355815170466,-0.4060211336718834,-0.07210848104557455,0.6526862140608337,0.19383613009797357,0.33097468463232127,0.19718780103170763,-0.23408709865210672,0.6122368666797217,-0.2998669796476515,-0.00040541659848067303,-0.21895647696534273,-0.17001008783709398,0.6492921453521254
rh_caudalmiddlefrontal,1.1380505146076012,-0.2585695193308193,-0.4336989039868883,-0.1551103430583758,-0.6599114020929883,-0.2057434759973337,0.10459678861427668,1.9242465167685454,0.3551141725078305,0.13943218563302792,-0.03999610174731554,-0.07418656881443128,1.206986588361043,-0.30494120066528313,0.16630625264885804,-0.38783116323653155,0.5185158624936239,-0.3275979381763596,-0.17942713896019763,0.41731099966959273,0.30979492602258507,0.48226204053182664,0.2756923200202633,-0.15362273900387652,0.8541486672422646,-0.4134104415312239,0.3766029365457291,0.5757386393179187,-0.7015983050125176,0.0563665779714988,0.016739345665409522,0.43782832942570904,0.3796854663314347,0.56196836576927,0.511607609025536,0.16859713998899023,-0.47903026810342025,-0.38869212874724346,-0.14514624259363054,-0.7023637814261665,0.5816441357692745,-0.09976823813273865,0.5472605138756564,0.41280798386253753,-0.19614961196899625,0.8363047645210216,-0.07518496337090382,-0.10650903066039304,-0.14966754515218997,0.40610480452640696,-0.5539983125810269,-0.2742862202089694,0.11737660840441207,0.05104923973600762,0.8718060623453011,0.19664967021406446,0.11388823317843491,-0.33095657486969166,-0.4889501707916367,0.1645203818977421,-0.18319685950117912,-0.01915936193531566,-0.5800367791640237,1.3988955784846122,0.825215493775526,-0.48484146714015663,2.5336953666192676,0.5506576719061148,1.0322549116533393,1.2136285439317507,-0.40254327607268015,-0.601260233169068,0.19276011663667875,0.46944632130933767,-0.3191987815947434,-0.59858541567028,0.8950611990646512,-0.44158152343954926,-0.3409475667079285,-0.6989908048375811,0.9371598136377094,-0.3262921797818256,-0.539823789063046,-0.08120285155940096,0.5861381826099706,0.40770499934738574,0.04792752287378152,0.6204959131812533,0.16313726428277414,0.8873321659711426,0.7660573981436345,0.3063267581861328,0.9107589407486698,-0.32624896770806916,0.08325504946868148,-0.6015462683094445,0.8771742195241788,-0.09900355901847181,0.49663402176532756,0.2795755159851274,0.25033740878405925,-0.06516375606765362,0.40562012373714784,-0.2028747826786019,0.03367163299082743,1.277914419323343,-0.3553670059871037,-0.3416399278555594,0.5749492429148523,-0.4745051129487306,-0.900438382669399,0.28885958178897236,1.6669693334766131,0.706330781333586,0.7223992307104399,0.98379513649644,-0.31783062487506697,-0.2501313450118564,-0.13766896595226863,0.4267617545731427,-0.3407383268290114,-0.10088237933238929,2.9976351328546578
rh_precentral,1.9045845064798552,-0.5701639848988154,-0.4816162809185454,0.11218010233036599,-0.804245619114683,0.22180392132325866,-0.2600315154355998,0.08888298941069729,-0.5220756988243425,0.3561657687153194,-0.09944608274682433,-0.08838805170766224,-0.43078255564317824,-0.10797024888907894,0.09206921888494882,-0.34688671182572756,-0.13927877834389782,0.09730213859994058,-0.15450146596418074,1.8331360135438688,-0.470503168442186,-0.5240613851419583,-0.3315344226837349,0.16902819477555614,-0.25584277043721776,-0.32692473207185463,-0.1658951213928175,0.15564104720478034,-0.8735278692473479,-0.4540415430512867,0.506879269132699,0.12645977875364564,-0.47570269834119727,-0.1801066389564329,0.3544662941490506,-0.19864072119588927,-0.5134598571130884,0.12295463137042131,0.027871566785721242,-0.6614226909686152,0.4173476243147385,0.026820716095657983,0.7145077786359064,0.041676237709635806,-0.470585845504618,2.264606224214094,-0.5278095799885116,0.5039424831818967,-0.019423930257086133,0.14219090009145258,-0.1363853500491161,0.16557691339464262,-0.4063170789275334,-0.44129438010328453,0.3020844536492739,-0.5087050080924177,-0.3058383233526115,0.005476221218794741,-0.29041595243175106,0.25163370772410404,0.2634074142603376,-0.06022872875739013,-0.3188258478431548,0.5639616189868147,0.1465824096025251,-0.17398167882771143,-0.7649725590026603,-0.2708872706610946,0.3497870024917488,0.3667063931580785,-0.7779985906573647,-0.2616461475020595,1.5258008712009135,4.090972550094612,0.38738703300840577,0.5235990395831046,0.13221304926567085,-0.5749873276645711,1.1769770488154274,0.3290807619204029,1.4152387172627396,-0.6640274821795554,-0.44672102420206333,0.07564839364269292,-0.37851637488175377,-0.3174151782803959,-0.8150540933481102,0.8875423310532027,-0.11814768796500644,-0.12476020842376191,0.2842704280932965,0.21016496842041008,-0.06301353114778341,-0.15413075293407982,0.8381183893506879,-1.3513735636351156,-0.20628788955166696,-0.7680740765625388,-0.1616180387510546,0.168955045698208,-0.3262143486870344,-0.3647552216767746,1.129879366565011,-0.2843921633072159,-0.1962387612897725,0.17171332606178663,0.08672284572721647,1.4358920123403667,0.08380616627482444,0.1296600202529538,-0.7018471161836956,-0.1639149031833963,0.1930471290054786,-0.14157178218400054,-0.28588006803177074,-0.147823449369473,-0.4779390735275757,-0.09632624730904663,0.023273038773676404,-0.30486970169464517,0.24627400700731272,-0.393015446137785,-0.1288107995263546
