,action,adaptation,addiction,anticipation,anxiety,arousal,association,attention,autobiographical_memory,balance,belief,categorization,cognitive_control,communication,competition,concept,consciousness,consolidation,context,coordination,decision,decision_making,detection,discrimination,distraction,eating,efficiency,effort,emotion,emotion_regulation,empathy,encoding,episodic_memory,expectancy,expertise,extinction,face_recognition,facial_expression,familiarity,fear,fixation,focus,gaze,goal,hyperactivity,imagery,impulsivity,induction,inference,inhibition,insight,integration,intelligence,intention,interference,judgment,knowledge,language,language_comprehension,learning,listening,localization,loss,maintenance,manipulation,meaning,memory,memory_retrieval,mental_imagery,monitoring,mood,morphology,motor_control,movement,multisensory,naming,navigation,object_recognition,pain,perception,planning,priming,psychosis,reading,reasoning,recall,recognition,rehearsal,reinforcement_learning,response_inhibition,response_selection,retention,retrieval,reward_anticipation,rhythm,risk,rule,salience,search,selective_attention,semantic_memory,sentence_comprehension,skill,sleep,social_cognition,spatial_attention,speech_perception,speech_production,strategy,strength,stress,sustained_attention,task_difficulty,thought,uncertainty,updating,utility,valence,verbal_fluency,visual_attention,visual_perception,word_recognition,working_memory
rh_lateralorbitofrontal_1,-0.8184511122894513,-0.7526773918969513,0.5271780625334301,0.13103047023825343,1.1075547164955097,0.6674926446688497,0.7201699012853991,-0.8865158183335422,0.8328543426224578,0.33671144978585665,0.5775446404211378,-0.043600023608779494,-0.4912658267551553,-0.42222130178560824,-0.01097792587137747,-0.030174474633011095,-0.17262227462386867,0.32600260844316803,0.5018575772563009,-0.43762099209837246,0.7341600594144029,1.151744224825697,-0.15023926823547346,-0.14926459370508124,0.3488314427796716,1.1645320142818847,-0.6374311501109388,-0.1316560493518555,2.3399677119489826,1.0731435734608596,0.5397903865578819,-0.18651605796630497,-0.1105352985983277,-0.11143097249678689,0.21941316718247203,0.2957118970667248,-0.10789539679025924,0.03415680551883334,0.6994278162958173,1.7941301490581028,-0.4760250573921329,-0.6485958273123988,-0.17331798573063129,-0.36275003695773167,0.6909499014616829,-0.5249060290164548,0.1659387354581467,0.2418514371553016,0.06018118343723,-0.08764599047643502,0.6282087246605513,-0.4952807483871934,-0.17478668799026437,-0.4844087460653967,-0.0037553881786954596,-0.3392009310229643,0.3842503697085411,-0.7968656791281925,-0.21303135982047636,0.6770661669540521,-0.24771619838318734,-0.27202423408935417,0.7956964959496134,0.06319929659886166,-0.2100694114503738,-0.5015150729428609,0.3055968336208919,-0.1336375390286173,-0.28387507855944294,-0.7481911433103723,0.07240601675057538,0.6232063189680561,-0.4149646349967863,-0.8676025393834936,-0.4443121223733035,-0.1608496301586274,-0.232935883226808,-0.47268303373331555,0.42780831736972924,-0.663516853897049,-0.48832271213996,-0.0035454379988121574,-0.2547493804996465,-1.019359747774536,0.34007296038109636,0.7086126149768377,0.009020612818618497,-0.5236895132660352,0.5636930537561051,-0.18769568059547045,0.05270799973215971,0.14856215368699793,-0.1250817597141625,-0.027005479831540568,-0.13367593373301292,0.13978957029958597,-0.18916377880585028,-0.0965422568003873,-0.27467755283921635,-0.6675481129829121,-0.05329983573340882,-0.457787487947695,0.1343780671555281,0.5629309756356498,0.7521432634647051,-0.44854710528934677,-0.5505921696575212,-0.3016888767247995,0.06813997144024973,-0.07622566616649898,0.0672278742555625,-0.4896030938665438,-0.45599008028063703,1.2088380146235018,0.07899078506487561,0.17029750411511177,0.2924898360813451,0.9965678195039818,-0.1792808508615396,-0.2589641533233229,-0.04905922451207775,-0.5959166180354486,-0.7563814560062994
rh_lateralorbitofrontal_2,-0.08468856771154565,-0.5096166306608884,-0.36751641998687107,0.9368722788618055,0.3841766889915505,1.376458919291877,0.4887452664643461,-0.047094128572340535,0.6220705331089534,-0.05172374263681169,0.10972981282916068,-0.18092088620777064,0.9451253990263154,-0.28225271248182604,0.08463997641214573,-0.2919188970002465,0.0373229431973388,0.17931899989862213,1.3685433805352156,-0.9964752066130583,1.1736991779472679,1.2277615250522889,-0.42587900552882607,-0.36432822210909976,0.4318244890649922,0.7985585704980577,-0.2382484017461355,0.1980343450571557,2.4100508326896284,1.1456347621803198,0.6716437568549005,0.5382397403342495,0.9565806422194881,0.441820521208295,0.13029947328821734,0.21432437781225458,-0.1565880213576509,-0.2548263925225317,0.35966633703465983,1.765649940938986,-0.1068211462070771,0.4409788403591116,-0.7449071536341608,0.16871527187415497,0.24741494739684247,-0.9435720227788648,0.505402963418054,0.6856022653075835,-0.2072586199220378,0.9638348243701393,-0.4148939468589648,-0.42586864250282197,-0.21950743722000884,-0.5041966092904543,0.9701155671596909,0.5844979810270883,0.5763095317197118,-0.10982487773487991,0.5496156353193041,0.6919265478815148,-0.8171160824911281,-0.2948593942722903,0.22017605574281457,0.4405539252725066,0.08164293357421938,0.07745821484078652,0.7728236985547297,1.0193201027794456,-0.37203968774065466,0.39189449714291286,1.0597700934170549,-0.4356594213142994,-0.3284465133154682,-1.6667230586944435,-0.7979765324939142,0.018177468345519157,-0.029639940913686207,-0.8744669312064207,-0.2587098951002709,-0.9263285001821205,-0.3927789614269014,-0.47137394779480146,-0.09958940179766768,-0.23049045267536755,1.0182263649896781,0.7273829018108998,0.6118122941488726,-0.4156327150382343,0.7788343630440256,1.1950626426760897,-0.06819334298960451,-0.14789679860261745,1.5274170301094099,0.9736301258621969,-0.05026639393345509,-0.12860362173398304,0.702598980176939,0.7012147976124726,0.09825001528204226,-0.028516615605782322,-0.05085705526849088,-0.08271351193702892,-0.006746402757190993,-0.19015440051842003,0.9198710420956664,-0.6027716713696368,-0.7329187042360554,-0.42232508856430007,0.5414395833807033,-0.7267703441932585,-0.7323151986880365,0.3849131753087139,0.17819937376807848,0.21637028615528736,0.7578353099238935,0.017930563628335245,-0.36836597601028204,2.1646084450651166,0.053023653799908824,-0.7819257001876293,-0.326273835101558,-0.16513078580453963,-0.4699723502267048
rh_lateralorbitofrontal_3,-0.5582644451252742,-0.28250793299377064,-0.03927844619045336,0.5615050948357714,0.6901012664024586,0.6898758809188231,0.3820666717694579,-0.5892669853659819,1.0594018237970675,-0.06883987566591303,0.34587277981301534,-0.4091141185624222,0.6509749820863926,0.447250768366528,-0.006689729632998048,0.7439888923436401,-0.3733712387019129,-0.03625060572246265,0.5062439682228823,-0.5405514290791446,0.7328630331905002,1.2401914422582292,-0.025746640338993283,-0.19606049890976748,-0.09312091404674556,1.6505236777089534,-0.45010855941781497,-0.07737360742384282,1.0063573258431364,0.9834003992020736,0.30579948936520307,0.9914058460374654,0.6877666995980876,-0.021547849600296005,0.486001541735416,0.317477200983544,-0.26073271698838973,0.010169612356628274,0.499582541466635,0.32905462507248545,0.2732363418004641,-0.04978775253473719,-0.5204909366478306,-0.05912844738199801,0.5020915305897008,-0.279279513658467,0.7256669193061527,-0.30781853192706515,-0.3258334128197391,-0.2466749738981474,-0.18090424636227573,-0.27068253162951095,-0.11752840625208608,-0.10578228441781178,0.2299157547276646,0.046792433685769415,-0.3144633982082325,0.12152178508368372,0.01481326604419763,1.2831256044423178,-0.8161616620527797,-0.8335499921078092,0.4363772954905504,0.49486018929600983,-0.22273977527828204,-0.04544188946136913,0.46415942572342844,0.2175643449222889,-0.12665494391105128,-0.19127630448638822,0.830218190468155,1.2910187457733555,-0.5235014435102651,-0.9583225469214645,-0.3084072626763183,-0.0724145072481834,0.32610480452652474,-0.5992743839767286,-0.029407268380794688,-0.38734164290888595,-0.595953157522283,-0.44472032900415737,-0.35326502460466136,-0.2305470585982527,0.3254607554357306,0.20010277619971428,-0.2058483474121319,-0.4990894819125738,0.03488900833525451,-0.13797331895802534,-0.16307981841546773,-0.09625486272042745,0.8470524072626578,0.8598048355649829,-0.4984167476115589,1.0231091518108462,0.37018746074637,0.22523015075857883,-0.27013602431762923,-0.11599852786145307,0.1941666218197096,-0.2404728573478859,0.06400678052276547,-0.002396700697344203,-0.3737351315315216,-0.4733388656072647,-0.5600831316399536,-0.5510671523302123,0.26697424581851853,-0.19893727100039474,1.0198530021074084,-0.2784140249150491,-0.18872844073937847,0.7234788109344482,0.1731008975804489,-0.530210795053638,-0.27461684202307035,1.1156567117958542,-0.23930471311093846,-0.3332308282614707,-0.21904221196680468,-0.25712474883752556,-0.7059610590434219
rh_lateralorbitofrontal_4,-0.4997581425727672,-0.8427500426697959,0.5823988655435022,1.3299215567680749,0.6155863412946008,-0.015488468526111394,0.06885882250429515,-0.7113662549093351,1.290134591998218,-0.4348126287227043,0.3596568788928043,-0.08053118923732225,0.08184490734684266,-0.8624526640739406,-0.5612299958995309,-0.23562478367185535,-0.439366589341566,-0.35868220043841353,0.3281545011447525,0.17824990502263066,1.1401066585325454,1.2446815804379436,-0.6029186113251364,-0.41123115611427963,-0.29512386821016046,0.9753875091191891,-0.2363806631581522,-0.1972413215671999,0.6809052864526449,0.11898369710298938,0.40315135375067096,0.6758512583905047,0.2908503775076353,0.0710202141100771,0.5391690600456494,-0.44308602584640006,0.6129926239642813,0.1902828298156757,0.08019018820854415,-0.5742362080545592,-0.24405200514651465,-0.3061609278758258,0.06972418471162031,-0.507066535653795,0.27984434303275735,-0.6789198392857264,0.31161545534684354,-0.05926003984715174,-0.5239110007856836,-0.2685656549293291,0.17110066146294,-0.13693441162017483,0.8503442736967327,0.15354820157839705,0.15168599278589862,-0.013658940862331524,0.046981145737120346,0.03401274219330585,-0.49508916993496044,-0.18866778251486802,-0.2846583623419111,0.3003541108101726,1.234756882147945,-0.4512261023639494,-0.5533316254457393,-0.28120814590642057,-0.3811366681941794,0.19317923295532308,-0.006166673013387001,0.032622521243352465,0.8581172674114866,1.7711337126651405,-0.27466669103631525,-1.1374230308914552,-0.46616056562261066,-0.23828221502036975,-0.3426202437222793,-0.5430152822448622,0.07402554843147668,-1.1568371698328321,0.12788405194967095,-0.67305336253206,0.15714489401144183,-0.2807931703272212,0.14525559172594157,-0.26473176370613966,0.03559455640146651,-0.24610893274358053,-0.2864514756917138,0.03130527399829584,-0.4589034635648199,0.03358416339638289,0.4156903867900072,0.7245974678179057,-0.2874037393042096,0.39204861752645903,0.20923807596933824,0.5465153055772032,-0.6173011783397964,0.4321846543546701,-0.02720758074072071,-0.10923255320841063,0.6396702071033078,0.07317947772258986,0.6880513986185671,-0.7019425244743026,-0.5769204982351399,-0.4428880081281192,-0.7268660755218853,-0.23265787151962242,0.6249517558637369,0.0020940757668902596,0.17787299285539532,0.5334176728153015,0.45734534897138746,-0.3884993336183507,0.7599300390360293,-0.10350274735756092,0.15472395205993378,-0.25091871094666207,-0.09041413400917166,0.08573131908044125,-0.8288829091175375
rh_parsorbitalis_1,-0.15374015258128773,-0.397683537961388,-0.31167370412914686,-0.11469669583897316,-0.16569365675233444,1.3182716807763528,-0.34659369053606537,-0.5736652185234977,0.8276712327645157,0.7290571379639526,0.16777218848336106,-0.1744380702796137,0.9361983622172211,0.005817293530178698,0.02948971865944864,0.02247879845602772,-0.09146859068343527,-0.3769337834351449,1.0330739580086847,-0.3219670815055228,1.0229012598756326,1.0983369246608155,-0.6288766925116891,-0.03916032364359028,-0.0058462269580724525,0.2001363393723705,0.6761261839046455,0.1049769513169773,1.3602682176126593,0.7944794580712004,1.160286170107519,0.27520156468335216,0.8954159955401434,0.4307241444199492,0.15695497543572248,-0.19376668045959958,-0.5802489276252297,-0.14354558842175677,0.0651918149500687,0.804983282160173,-0.4039930754603687,-0.16807080313134062,-0.22929504772423503,0.050587703444521355,-0.032802711550501844,0.01130852305905615,0.33250606212262135,-0.026542354652902996,-0.005309736878008159,0.5433519575154017,-0.16045641789019893,-0.3202509692270359,0.3074819449770193,0.6395760077823147,0.8309993788504321,0.594784076691483,0.24452125720232645,0.5026283085785392,0.8275518208443919,0.13897787120542446,0.0007997277633714523,0.42108139606275485,-0.05061106399362354,0.7734187900358288,-0.03422314735007898,0.5780979639960624,0.3819319201545865,0.6660436730663906,0.4073708485190481,0.28824550876316496,-0.0648023368174183,-0.25301073834977916,0.03514952736710433,-1.0993326002490256,-0.6622691113727954,-0.6454762405080595,0.09383387524940993,-0.7151823383268048,-0.04206293475821482,-0.9171063289827064,0.00034965843229595926,-0.40649042040458605,-0.49304661648348846,-0.31589902498856337,0.14839622149617493,0.6249778537916737,-0.21066054487423308,-0.029721396511014672,0.1849791724920494,0.41656069552473324,-0.1586591496459651,-0.21555279309762695,0.5706766003533738,0.24656029744473432,-0.10468856709250929,-0.10440126171645273,0.9150265658589594,0.16027270607476216,-0.19729292373500196,0.0661301861142582,0.6569258105024119,-0.4746681042336663,0.8253929468339307,-0.32668027386298376,1.0260293805964726,-0.6002902387878949,-0.3356758769837646,-0.2581381632751378,0.9746949249981464,0.0032125602921879446,-0.2682528784709266,-0.6296035406178454,0.08205819613984464,0.01159793352486656,0.4217826962635096,-0.01332471743273446,-0.4201049559190817,1.1204006379657905,0.08486392213190759,-0.7037463961958524,-0.23967538135895383,-0.0857223203448047,-0.04449214639475069
rh_frontalpole_1,0.07329358854400626,-0.20578873729364172,-0.15464405531135506,0.3852236357656418,0.18585926827031737,-0.06870874573996975,0.6563359930240382,-0.16199347875738018,0.878846393697865,-0.057998828122018085,-0.46488050743959125,0.2331961492185522,0.24798566418563667,0.12289810129795264,-0.27693898085526464,0.7458918866580574,-0.3122644232387565,-0.43652534502043355,0.2782127433366469,-0.11431148509415977,0.10952583200784885,0.528439894477196,-0.3823201152967601,-0.4804512764760344,0.10707438609258671,0.8308136321552888,0.04707813676884472,0.060079452205919176,1.9453362049943996,0.46988085108777267,0.12356431276210965,-1.0449528640732701,0.6286139585250667,-0.0664902567583671,0.813869277547683,0.8702565065826499,0.3464342353089607,-0.5327401134166073,0.32878708411295016,0.2994598467276535,-0.36773670767120153,-0.12464473071448604,-0.2457038442252133,0.6702409117035852,0.46686637356488275,-0.35440440590255917,0.36231976212313327,-0.23234271520938643,-0.18063357076400677,-0.5512481764437644,0.06905262144489882,-0.3252252956657787,1.522827521581513,0.06505831430247562,-0.1183778070513363,-0.5382909194279026,0.7671840227724326,-1.1566542392458408,-0.5239899483120942,-0.0014028884861305862,-0.19917178757203657,0.8379949808920281,1.1536976538877761,-0.34175984091382844,-0.8092287574586211,-0.1653729511127097,-0.08221807210178923,1.5028047393442598,0.04350398317776954,-0.460660135270105,0.9119550299877398,0.6233803793589997,-0.5021542422141522,-0.5062095231006255,0.04887340386996948,-0.4630048751724556,0.14297143294694034,-0.4937885311535353,0.5550540163091804,-0.9281571830438814,0.23078748506863844,-0.4486742062526526,-0.6322543378557997,-1.0976776407943676,-0.6406435397824266,2.122891794300568,-0.06872008484295625,-0.40019486693250755,-0.24479005045625368,-0.11311982144679568,-0.4615473088046434,-0.22219125714909294,0.8618021885449243,-0.14673468560214345,-0.4976032822080969,-0.1258893168291033,0.5061621200955332,0.755539342341584,0.07390628317662305,-0.03313668670864518,0.8851331243250623,-0.44762750296484455,0.6239956907229243,0.32516798828232113,0.9550652881882653,0.0034272434211073746,-0.5732402095973864,-0.6022750175657146,-0.26762607846370634,-0.5466068086467535,0.499030986672192,0.4984991568360934,0.03527097977294372,-0.5962732155535619,0.43467812536637085,-0.5405458283171434,-0.21575377884408134,0.42907357049797173,0.4307754601206924,-0.21953912056964642,-0.010991620603783515,-0.41785930987458814,-0.8861900968818686
rh_medialorbitofrontal_1,0.008232451219050408,-0.6574222415727708,0.44150723402830505,1.1536411172474597,1.0238663385236737,1.3706246799979167,-0.06757852600353957,-0.5228054890864956,1.8956627184230475,0.0612593089009178,0.6505556990693243,-0.8297978946145084,-0.034303157379418435,0.3545359667859941,-0.32551315507250467,0.8558510044710369,0.04447589082705621,0.42768795829187367,0.6940917064873293,-0.02514714150892828,1.7210822123812617,2.141022951927206,-1.0731758199112829,-0.2733902995302659,0.07450734490953989,1.161526507189057,-0.3960421875342635,-0.5609319342680051,1.8400866466748036,1.1438968901663373,0.6164190184415922,-0.5773439347088468,0.48785876762274916,-0.1678135633463829,0.18196976073778137,1.0933977954144134,-0.21725815938710108,-0.20143347710497866,0.2843923519615278,1.7447916506942545,-0.549931717559449,0.17675784400278785,0.1520693784858038,0.8185008690558633,0.36562573804873194,-0.5655921224016024,0.9116416870800111,0.044497752216164144,0.0936537054000985,0.003189338313728789,-0.06597266387799051,-0.39639914175098195,0.16799463984644025,0.590419256527845,-0.3965983897768142,0.7232059838289729,0.2611586593157675,-1.3948011012368577,-0.8195345706580701,0.6549763051752019,-0.29605422581612933,-0.5310269807499212,0.49003483773921586,0.025331877122988775,-0.3151051945965338,-0.5033080456545136,-0.3515894542841648,1.4117398719755414,0.07273981200778316,0.03375089764098584,1.0371265917765804,-0.46261370851858863,-0.4560950344946925,-1.669476397509103,-0.819206926496478,-0.9686466869432391,-0.11728512877583287,-0.6674051368978026,1.5245991967110157,-0.6768542285738989,-0.8386228500753526,-0.24925765220498608,-0.3756039624724041,-1.0516790608122273,0.2213386383471385,0.980548541653113,-0.46729107197323033,-0.5819296730130962,0.8451682089774262,-0.06739330986107796,-0.5795502421431827,0.22717410100782678,0.7796320237932046,1.023039384625817,-0.786755171083921,0.40988163335245875,-0.016031182405845893,0.9573155079296234,-0.10827592631012797,-0.6125233872666696,0.057297811583339124,-0.15853219027136703,0.3316584275400834,0.1168937363447492,1.9475621777509606,-0.8708451331323669,-0.8053693235455921,-0.5905010241632346,-0.025679184569356004,-0.09857723475133895,0.5628018787829016,-0.06871820107765571,-0.34062868634644805,-0.31038976906963567,0.10817643783574502,0.30911019369420645,0.059880835256261325,1.8925713632324368,-0.22596412868535926,-0.6510892094800246,-0.5087205542854796,-0.48369998653028845,-1.2787944143214975
rh_medialorbitofrontal_2,-0.48602622954081587,-0.527807345240048,1.2176894629281867,0.3955080513935304,0.8796213035414288,1.835670968237305,-0.3367227982133692,-0.9647321347762985,0.38370043051916436,0.11760026152477233,0.3121058819432239,-0.6392617633633301,-0.5372551592089237,0.509741511945583,-0.386998749976005,0.24433920606404294,-0.2358544276298108,-0.11866380281901538,-0.010143809897058034,-0.1633906702142903,1.099918796620659,1.2885108604673872,-0.33708810307167064,-0.4179164585963528,0.6871706125766162,1.0033795992242007,-0.6899685715019223,-0.043556971833273644,0.9091714374862566,0.7100133246539096,0.7799050028850146,-0.4633575945444343,0.27391198026416747,-0.21563366042078344,-0.04257502960123363,0.24550158270125683,0.009545465225363654,-0.08972861630740571,0.6378004281378822,2.175338334825966,-0.18658582312297395,-0.8163807070135694,0.111466225571746,-0.2819176218276774,0.6311285024245242,-0.03919905425023102,1.1726213413981914,-0.2660566882173839,0.9077263395115158,-0.4507579758558152,-0.16656186044500182,0.3343428948212671,-0.11216567993991249,0.4802744288816963,-0.9529210122485785,-0.22691446136506008,-0.07022473069258552,-0.38249579065025296,0.3388458406748181,0.18713806596723462,0.03785318601860775,-0.7927364836707057,0.06821785805936266,-0.08433765134085992,-0.5128432950400907,0.4679391700472872,-0.14790560330152874,-0.1142095815554895,0.15951078199462018,0.34203007272017943,-0.059492218828939514,0.9332391614740453,-0.8689078534913536,-1.161112733062122,-0.8966301673485207,-0.11883043052587855,0.06298497183343003,-0.46921885934554536,0.49749742445195777,-0.6564251777965153,-0.2414070871299405,-0.6399429742257328,-0.2682000165088256,-0.7459344716721524,-0.04438505411511579,0.3921802868265148,-0.48377568152807277,-0.3721537843332981,0.9260888588328801,-0.573270636221157,-0.5870065229564312,-0.196636304445822,-0.3907783707091953,-0.2961032788675242,0.009582627323089026,-0.15185492136796525,-0.29570209179316786,1.145153462463571,-0.3928421442536018,-0.5672169238873884,1.2019239808942572,-0.5954308626037534,0.5154897190026181,0.025726025886072337,1.4403195434989708,-0.5886261044047143,-0.43550383358948924,0.275943114767615,0.5101637496930284,0.364530026692136,0.824837198450282,0.18087555516548612,-0.6186784334467885,0.7942763727851533,-0.3758942892738666,-0.25916309807541604,0.6007630822025181,1.0509325236181721,0.02045078189079751,-0.3231396554001678,-0.2578035728161446,-0.5381681768510451,-0.9619662913265711
rh_medialorbitofrontal_3,-1.1514835074618281,-0.7682756003223998,1.1418504076210068,0.9889956854062715,2.1384781603390413,1.646065776258883,0.22003439395305338,-0.8685087613444445,1.3047109765426363,0.2841571428960836,-0.06826745678133367,-0.898721132952037,-0.9171448427041696,-0.02597347770765346,-0.5331979266362284,0.667601569522681,0.4819878766800885,0.6204924713698534,-0.5321016879254118,0.03718790661930149,1.3149811623624665,1.653628640234464,0.022908136861706445,-0.20960855978587928,0.6884883544981442,-0.38329184374626823,-0.624785886224051,-0.010995094260714402,2.546158987155016,1.1115708751581672,0.8691040709261153,-0.4606502666720772,0.13566185312447784,-0.12809754243195753,0.3449772297433951,1.7129767460625054,-0.18457399783714892,0.5966153328470767,0.3792937227376349,2.139011807156684,-0.6430026615659402,-0.3391976131786889,0.0664224504188676,0.01978494609365951,0.5341050447864204,-0.13759540716914784,0.8711241060372137,-0.4200677679670292,-0.2917241602504198,-0.666273835532561,0.3135333728331052,-0.9450874849421359,-0.1402497397000511,0.05428879824392327,-0.7175567183795774,-0.7148534472632836,-0.3075102428578668,-1.0507639438670333,0.20635850659549074,0.2817558712219807,-0.554379294846782,-0.4401508767704686,0.6171122546232527,-0.19273515090663365,-0.949937244450113,-0.03220430346284603,-0.11456878096709568,0.7423551741193186,-0.4806121105704324,0.15761658929950473,0.6902912313196338,-0.11865958340723025,-0.9959964484502142,-1.534592071099496,-0.5197072140966768,-0.41917531404893904,-0.1656529772190057,-0.687112248709672,0.7848847532213842,-0.8812221335241488,-0.6347563102279468,-0.8926225171953618,-0.5778558488375588,-0.8550799518229916,0.17166658125662085,0.19113739785403672,-0.6078906720324171,-0.6232149212982644,0.2436208073208397,-0.0926319769217748,0.08591757780269096,0.19213589099742134,0.37459309600820095,0.843121570034822,-0.08603747972683026,0.5372654451934156,0.273382340027721,0.4501139149812346,0.49779021880658464,-0.6786602680854673,0.9907533697952352,-0.4683763534686154,-0.3013500380155618,-0.30318043927786226,1.419497988960168,-0.37494787336602564,-0.6052680257688228,-0.26730309265767094,0.5074117999933428,0.22035210496803087,1.0670160174205787,-0.30303454674489033,-0.48031101785913777,1.6006062648547503,0.46725334816113573,-0.6130298856143788,0.4278463460596996,1.3808539438356693,-0.33019461312661497,-0.3499077904299495,-0.020541166877453623,-0.5611032257796276,-0.5872995459282618
rh_parstriangularis_1,0.7419859108459229,-0.032934511595497616,-1.0592716526077584,0.9060314962312203,-0.542342429340801,1.120566009239002,-0.5566277067774618,0.3910004761331906,-0.009560419803559286,-0.07803872619840267,0.042433207305977654,0.7173585337275526,1.4476305251839605,0.057900218873093906,1.0734241408185927,-0.3542691685100658,-0.2963772679410188,-0.4558253472467478,1.0145610454406235,-0.19355572537888302,1.216759143417214,0.5918557844991778,-0.003592076100209741,1.1343791743091032,0.8892358111776887,-0.8675642551816453,0.1436464790087869,1.5805397135843693,0.9803584464236108,0.2566567852806019,2.6584074551233905,0.7414702440688745,-0.030788761720098062,0.3183409962210765,0.08309939848805374,1.038017499313166,0.12280480862919983,0.41228489259128476,-0.29098293947631865,0.39752983101098205,-0.732254539166722,-0.15321083050402778,0.39707757047306913,-0.3383757122195134,-0.2831159210909126,-0.008055158342836556,-1.0353378382358553,0.4662964759850398,0.05572373668622448,1.7229017153873967,-0.9220267521951668,0.15937767700686034,-0.723316708068272,-0.2395803365080407,2.2646744397440295,0.4976480817322794,0.7412364721010577,1.3695660534866034,0.7715401867921585,-0.00046020161141745636,0.987125018053129,-0.36703378322293734,-1.0848998738873963,1.972684492929632,0.21025078310054524,1.6549549444166634,1.1003507335679443,1.4236314013108835,0.5101189582923092,0.8132207975425261,-0.294583917353686,-0.5506875225471987,-0.8652844647846782,-1.8787031390746682,0.672495172841585,-0.06261172448545911,0.12266470619056118,-0.7734263614759791,1.8757319989031422,0.5216763800594938,0.14445717118125298,-0.15432293119606433,-0.2975126312657282,1.4979954439542842,0.13615447073486617,0.30706652801148676,0.09893673748433064,-0.2566919626683531,-0.34651661348746154,2.194241584558157,1.0676435635821384,0.14070837203492362,1.9031584941061164,0.7190567330351989,-0.1419259194211194,-0.8105503791857477,1.3076563244976405,-0.0018734811455000458,0.18836215339022264,0.35315460713259345,1.0020347711157283,0.3643654865002037,0.3743156785495971,-0.9273513064784763,0.1330199684038735,0.01696397125567481,0.06478679480086778,0.6111536657512892,0.7341745027359483,0.08352760586375069,-0.4568613641117651,0.2433538693553605,1.540031935477006,-0.018224749196254674,0.48166282508304886,-0.08538560157878955,-0.6140109595586214,0.5511842998099789,-0.8757847306828402,-0.5784038623306742,0.41684756702106857,0.0968095939855197,1.1357742677839282
