9.932636022567749023e-01
8.090993165969848633e-01
2.841217815876007080e-01
1.070847392082214355e+00
9.336069226264953613e-01
9.640287756919860840e-01
7.454432845115661621e-01
7.728030085563659668e-01
6.326333284378051758e-01
6.813876032829284668e-01
5.921184420585632324e-01
1.286078691482543945e+00
1.101238727569580078e+00
7.481062412261962891e-01
5.128089785575866699e-01
7.561088204383850098e-01
1.007629394531250000e+00
7.268508672714233398e-01
8.626673817634582520e-01
8.132504224777221680e-01
6.741585135459899902e-01
5.220131278038024902e-01
5.719666481018066406e-01
6.379528045654296875e-01
1.362959742546081543e+00
9.553404450416564941e-01
1.160921812057495117e+00
1.748032212257385254e+00
1.670019030570983887e+00
1.658484816551208496e+00
1.212237954139709473e+00
1.579162359237670898e+00
1.151293158531188965e+00
2.238707542419433594e+00
2.801892042160034180e+00
6.900948047637939453e+00
8.443030357360839844e+00
4.519751071929931641e+00
4.374127388000488281e+00
1.126874327659606934e+00
2.157427549362182617e+00
9.676789641380310059e-01
6.841158270835876465e-01
2.179032415151596069e-01
9.714318513870239258e-01
8.908503055572509766e-01
9.111410379409790039e-01
7.517707347869873047e-01
7.496971487998962402e-01
6.331598162651062012e-01
6.417965888977050781e-01
5.543916225433349609e-01
1.159886598587036133e+00
1.026447176933288574e+00
7.397775053977966309e-01
5.546608567237854004e-01
6.850568652153015137e-01
8.753911852836608887e-01
7.002287507057189941e-01
8.535529375076293945e-01
8.254113197326660156e-01
6.687932014465332031e-01
4.921036958694458008e-01
6.700514554977416992e-01
6.489884257316589355e-01
1.329674601554870605e+00
1.142114877700805664e+00
1.524431109428405762e+00
1.614844441413879395e+00
1.554448127746582031e+00
1.566038966178894043e+00
1.323839545249938965e+00
1.451168417930603027e+00
1.232748985290527344e+00
1.890745282173156738e+00
2.785484790802001953e+00
7.208559989929199219e+00
8.386353492736816406e+00
5.472321033477783203e+00
4.625514984130859375e+00
1.210506558418273926e+00
2.305567026138305664e+00
6.438771486282348633e-01
