0.37732,0.2666,0.22474,0.089366,0.02588,0.016084
0.39596,0.26608,0.20619,0.085601,0.028103,0.018071
0.38336,0.26773,0.20411,0.093096,0.031352,0.020357
0.38887,0.27737,0.18184,0.092993,0.035664,0.02326
0.38983,0.2713,0.2063,0.088406,0.027439,0.01672
0.36967,0.27416,0.21273,0.097616,0.028669,0.017155
0.35332,0.27663,0.22602,0.10328,0.026116,0.014634
0.36511,0.29832,0.19359,0.1021,0.026865,0.014013
0.37313,0.29166,0.19172,0.098082,0.029023,0.016379
0.38362,0.27738,0.19011,0.095025,0.033124,0.020735
0.37626,0.2996,0.18186,0.095812,0.02969,0.016786
0.36218,0.31292,0.18597,0.098183,0.026952,0.013791
0.34551,0.31541,0.19773,0.10428,0.025437,0.011623
0.32102,0.30435,0.2278,0.1116,0.025132,0.010089
0.34373,0.30312,0.2086,0.10895,0.024582,0.011013
0.28873,0.28055,0.27395,0.12253,0.024931,0.0093125
0.28384,0.27263,0.28085,0.1296,0.024234,0.0088527
0.312,0.27899,0.26049,0.1156,0.022764,0.010164
0.33402,0.26832,0.25598,0.10452,0.023783,0.013372
0.2891,0.26974,0.28865,0.11969,0.023973,0.0088449
0.37367,0.28904,0.20387,0.095864,0.02485,0.012695
0.34371,0.2944,0.2248,0.10226,0.023805,0.011038
0.31151,0.26688,0.27039,0.11126,0.026573,0.013397
0.30658,0.24883,0.31086,0.098662,0.02267,0.012393
0.2644,0.25883,0.31783,0.12603,0.024025,0.0088787
0.26633,0.24483,0.32749,0.13123,0.021618,0.0085029
0.3046,0.25715,0.29575,0.10913,0.02174,0.01163
0.29498,0.25323,0.31751,0.10487,0.019289,0.010124
0.27892,0.24775,0.33234,0.11193,0.019191,0.0098622
0.25949,0.24574,0.34372,0.12188,0.02092,0.0082452
0.25844,0.2387,0.36244,0.11336,0.018998,0.0080584
0.25178,0.21658,0.40623,0.098911,0.017876,0.0086257
0.27573,0.22896,0.37899,0.09073,0.016682,0.0089051
0.27621,0.23892,0.35393,0.10451,0.017591,0.0088331
0.26915,0.24787,0.34506,0.10992,0.020181,0.0078152
0.27352,0.22818,0.37457,0.096362,0.018425,0.0089454
0.25618,0.20739,0.42659,0.086098,0.015826,0.007907
0.27915,0.2148,0.40187,0.081053,0.015229,0.0079034
0.27971,0.212,0.39593,0.083845,0.018085,0.010428
0.28792,0.2208,0.37743,0.08447,0.018524,0.010865
0.29945,0.21891,0.37732,0.079534,0.015997,0.008791
0.31536,0.23479,0.33452,0.084516,0.019139,0.011678
0.30286,0.23077,0.35492,0.082189,0.018087,0.011166
0.33226,0.24178,0.3073,0.082184,0.021524,0.014956
0.32299,0.24067,0.31752,0.084546,0.020608,0.013674
0.35435,0.23935,0.28703,0.080601,0.022659,0.01601
0.37968,0.24979,0.24814,0.078093,0.025577,0.018728
0.35233,0.24231,0.28355,0.079874,0.024019,0.017917
0.31368,0.24603,0.32578,0.082619,0.019043,0.012852
0.30462,0.24509,0.33484,0.084818,0.018513,0.012118
0.3468,0.24631,0.28697,0.080497,0.022778,0.016647
0.29848,0.24609,0.33961,0.088353,0.017111,0.010363
0.29476,0.24723,0.34037,0.090722,0.017102,0.0098123
0.34258,0.24714,0.28975,0.08427,0.021668,0.014597
0.31284,0.24685,0.32535,0.088208,0.017175,0.0095701
0.32749,0.24945,0.29468,0.0918,0.022546,0.014026
0.35301,0.26318,0.24465,0.094745,0.027001,0.017412
